User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Khazanah Fadhilah N,2025,4,hotel strategis di dago dekat dengan itb dan sabuga dilengkapi kolam renang dan mini gym baru bisa dipakai jam 6 6 30 katanya untuk kolam kamar twin bed style minimalis tapi serba ada namun untuk tv hanya ada layanan netflix prime yang terafiliasi israelell tidak dapat diakses tanpa password admin lobby tapi jauh memutar ke belakang searah dengan ruang makan hotel tidak bisa dibawa keluar katanya tapi saya sendiri belum selesai kebiasaan yoghurt sudah diangkat duluan padahal ada teman saya di seberangnya bisa ditanya duduk nasi goreng juga karena belum jadi maksud saya membatalkan ternyata malah diantar seporsi di akhir sarapan jadi,BUMN,Bintang 3,PatraBandungHotel,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Priscilla Ariani,2025,4,honest review 8 10 hotel patra bandung letaknya di jl juanda enak banget lokasinya saat di tengah paling rame saat lg ada cfd saja setiap hari minggu pagi buat kamarnya bersih ada 2 bantal tapi untuk air panas rga berfungsi dengan baik jadi udara tidak panas sama sekali kalau ruangan lumayan kedap suara buat kolam renang perlu ditingkatin lg kebersihannya karena di bawah pohon jadi banyak daun jatuh2 tapi viewya ok buat sarapan terbaik sangat variatif dan menginap 2 hari ini sarapannya beda sama hari kemarinnya p s jika pakai pengering rambut perlu hubungi ke room service handuk,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
Admin Elsa,2025,5,tempat strategis hotelnya bersih nyaman ac nya dingin dan pelayanan petugas paripurna ada kolam renang yang cocok untuk keluarga untuk sarapan makanan beragam untuk hotel bintang tiga dan enak semua malah ada mie instan tambah telur bagi yang mau mencicipi indomie telur dimasak oleh koki rasanya mantap,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
Yoga Fauzi tohar,2025,5,saya sangat puas dengan pengalaman menginap di hotel patraja bandung lokasinya strategis dekat dengan pusat kota namun tetap terasa tenang dan nyaman suasana hotel bersih rapi dan tertata dengan baik sehingga membuat istirahat jadi lebih menyenangkan kamar luas tempat tidur nyaman serta fasilitas lengkap mulai dari ac tv air panas hingga akses wi fi yang lancar kebersihannya juga sangat terjaga membuat betah berlama lama di dalam kamar pelayanan staf ramah dan responsif selalu siap membantu dengan senyum proses cek masuk dan cek keluar juga cepat dan mudah sarapan yang disajikan cukup bervariasi rasanya enak dan cocok dengan selera keluarga kolam renang dan area hotel juga menyenangkan untuk bersantai cocok,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
Prida Pramudianti,2025,1,Saya mengantar pesanan toko makanan ke salah satu karyawan di hotel ini ketika pesanan tidak sesuai dia menyalahkan saya dan memberikan rating buruk terhadap saya sudah saya jelaskan itu kesalahan dari resto tapi dia tidak memiliki etika yang baik semoga di pecat deh itu karyawan saya,BUMN,Bintang 3,PatraBandungHotel,negative,Kualitas Makanan & Restoran
do pras,2025,5,hotel nya nyaman bersih lokasinya oke banget pelayanan nya ramah kolam renang nya nyaman besar dan tidak bergabung dengan lokasi sarapan sudah ada perlengkapan ibadah juga di kamar dan harganya sangat terjangkau,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
Wita Hadhe,2025,5,Sudah kesekian kali menginap di sini super love kamar bersih pelayanan sopan makanan sarapan ataupun makan malam suprb mereka benar-benar perhatiin rasa ngga asal asalan saat akhir pekan kmrn ada cfd bisa lari pagi deket kafe dua tangan penuh roda kartika sari dkk super dianjurkan,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
Naja Muddin,2025,5,keamanan nya atas nama mas agung sangat ramah dan membantu sekali ketika diperlukan penjualan hotel atas nama mba kelana sangat responsif ketika kami membutuhkan informasi untuk pelaksanaan kegiatan di patra hotel bandung mba sofy dan mba indah yang sedang pelatihan di fb sangat rendah hati,BUMN,Bintang 3,PatraBandungHotel,positive,Pelayanan Staf & Keramahan
Hari Anggono,2025,4,lokasi yang baik layanan yang baik tidak menarik kamar datang lagi hanya jika gratis dibayar kompeni lokasi strategis sekali persis di depan mie gacoan dan bisa langsung ikut cfd jika berminat staf sangat membantu dan cekatan sarapan sangat lengkap n enak u hotel bintang 3 suasana parkir sangat teduh desainer geblek kok bisa bisanya lobi hotel letaknya di belakang gedung fasilitas n kualitas kamar tidur kamar mandi jauh di bawah hotel sebelah yang selevel,BUMN,Bintang 3,PatraBandungHotel,positive,Lokasi & Akses Strategis
Sri Praptowati,2025,4,2malem berada di hotel ini semula google map menunjuk arah masuk lewat belakang sehingga pemandangan dibelakang tidak sesuai seram dan sepi terkesan kumuh kebetulan kami mendapat tugas ke itb jadi tidak terlalu jauh untung dibelakang ada pos satpam jadi bisa ditanya dia dia harga lumayan mahal sih dibandingkan tempat lain yang setara,BUMN,Bintang 3,PatraBandungHotel,positive,Harga & Value for Money
Imung Nurimung,2025,1,ojol sama sekali motornya tidak boleh turun di lobi motor ojol dilarang masuk sedangkan lobi nya di belakang lumayan jauh pdhal saat ini saya bawa barang nya banyak tamu yang pesan sudah dikasih tau tapi tetap sama satpam yang namanya ayah bilang motor ojol dilarang masuk ke parkir dalam hati2 diskriminasi pada ojol ada di hotel ini padahal ojol hanya menjalankan tugas sesuai permintaan konsumen di hotel lain tidak ditemukan hal seperti ini minimal motor masuk ke kawasan parkir jika lobi nya agak jauh bukan nya parkir di trotoar dan suruh jalan kaki ke lobi yang lumayan jauh dan konyol nya nyanyi satpam,BUMN,Bintang 3,PatraBandungHotel,negative,Pelayanan Staf & Keramahan
Harsa Kadabra,2025,2,gratis hotel bagus pelayanan sangat bagus tapi lokasi di jalan raya ir h djuanda kalian tidak bisa menikmati berisik oleh motor2 kampungan sok2an pakai knalpot moge berisik sampai pagi bubar lama2 hotel sekitar dago,BUMN,Bintang 3,PatraBandungHotel,negative,Lokasi & Akses Strategis
kornel hs,2025,5,sudah lama tidak ke patra bandung renovasi dan penataan ulang membuatnya lebih baik mengalirnya lebih enak kamar di gedung baru agak kecil tapi masih oke,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
Aldy Hisyam,2025,4,semua hal tentang hotel ini bagus hanya satu masukan saja hotel menyediakan udara mineral ukuran jumbo di dalam kamar tanpa menyertakan label harga dan diletakkan di atas meja bukan di kotak keren setelah tamu memeriksa keluar kantor depan menanyakan apakah ada minum air mineral yang jumbo pak otw ternyata berbayar hehhe itu oke sih hanya saja saja alangkah eloknya jika hal seperti ini diinformasikan dengan mencantumkan harga agar tamu tidak salah persepsi itu saja masukannya selebihnya bagus semua,BUMN,Bintang 3,PatraBandungHotel,positive,Harga & Value for Money
syamazka zakirni,2025,5,menginap untuk kali pertama dan akan saya ulang lokasinya strategis untuk jalanjalan dibandung sambil niat menikmati itu saat naik mobil pun enak dekat putaran balik seneng banget stafnya ramah semua dan sangat melayani 24 jam yang paling spesial semua masakan di sini enak dan enak banget cocok rekomendasi untuk kalian yang akan berlibur hotelnya ramah anak banget,BUMN,Bintang 3,PatraBandungHotel,positive,Pelayanan Staf & Keramahan
Zakiya Salma,2025,5,fasilitas hotel nya bagus ada kolam juga jadi jika anak anak menginap disini pada seneng bisa berenang juga pelayanan nya ramah staf nya gercep restoran nya bersih dan nyaman makanan nya enak enak jika menginap di sini tuh bener bener definisi rumah kedua masuk dago,BUMN,Bintang 3,PatraBandungHotel,positive,Kualitas Makanan & Restoran
Yayan Kurniawan,2025,5,menginap di sini karena hari minggunya pengen nostalgia di cfd dago secara lokasi sangat strategis ada voucher sore teh yang lumayan buat menikmati santai sakit secara keseluruhan fasilitas di kamar berfungsi dengan baik hanya agak kurang nyaman dengan ukuran kamarnya yang agak sempit,BUMN,Bintang 3,PatraBandungHotel,positive,Lokasi & Akses Strategis
syafrial lukman,2025,4,mungkin karena pesan dari anggoda jadi tidak diarahkan ya sudahlah awalnya minta yang konektor pintu soale bawa orangtua jadi pesan 2 kamar bilangnya ada tapi ternyata saat itu dah dilokasi ternyata zonk kalau tidak ada permintaan selain itu hotel ini dianjurkan makan pagi enak2 mau menu apa saja kolamnya ada yang air anget cocok untuk berendam,BUMN,Bintang 3,PatraBandungHotel,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Novia Agatha,2025,5,tempatnya bersih makanan sarapannya lengkap dan stafnya ramah,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
CHAIRIL ANWAR,2025,5,pelayanan hotel sangat baik dan ramah sangat membantu barang ketinggalan dihotel dibantu dengan cepat dikirim kerumah,BUMN,Bintang 3,PatraBandungHotel,positive,Pelayanan Staf & Keramahan
Arinda,2025,4,menginap di sini bersama keluarga pelayanan mulai dari keamanan resepsionis dan petugas rumah menjaga pun sangat cepat ramah dan memuaskan untuk kamar sangat menyenangkan wangi dan bersih kamar mandi pun bersih kamar cukup kedap suara dan tenang pinjam pengering rambut tidak sampai 10 menit sudah diantarkan ke kamar untuk makanan saat sarapan sangat banyak pilihan dan rasanya enak2 pelayanan saat sarapan pun sangat baik fasilitas kolam renang pun sangat menyenangkan sekali terutama untuk anak2 area parkir pun luas lain kali kalau ke bandung pasti mau menginap di sini lagi terima kasih,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
kata kayaa,2025,5,awalnya aku agak ragu untuk memesan di sini tapi patra hotel bandung beneran bikin cukup puas meskipun ukurannya kecil dan fasilitasnya terbatas ternyata nyaman juga buat menginap yang paling berkesan itu kolam renang apalagi ada bagian yang udara hangat sempurna buat akhir pekan santai sayangnya gymnya agak memprihatinkan cuma ada 2 treadmill tua dan 1 sepeda itupun di ruangan terbuka tanpa ac jika mau olahraga mungkin lebih baik jalan di sekitar bandung saja haha kamarnya standar agak berbau kamar lama tapi mereka hanya menyediakan pembersih udara yang sangat membantu fasilitas nya sangat sederhana cuma ada sampo dan sabun kecil tapi yang bikin betah,BUMN,Bintang 3,PatraBandungHotel,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Tia,2025,5,hotel bumn paling nyaman kamar bersih dan suasana baru juga terang suasana baru dan bersih pelayanan semuanya ramaah khas masy bandung,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
Rani Wahyuni,2025,5,hotelnya nyaman bersih dan pelayanan ramah kebetulan kami menginap pada hari minggu jadi bisa ikut mobil hari gratis lokasi juga dekat dari mana mana mau beli oleh ke kartika sari tinggal jalan kaki juga sampai,BUMN,Bintang 3,PatraBandungHotel,positive,Kebersihan & Kenyamanan Kamar
