User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
dina hidayati,2025,3,Alhamdulillah awal masuk di sapa dengan resesi karena saya membawa orangtua meminta cek masuk lebih awal sambil menunggu saya pesan makan siang di resto hotel untuk orangtua sekitar beberapa menit diinfokan sudah bisa masuk salah satu kamar untuk menu varian makan di resto belum banyak menyajikan varian dan pihak resto kurang bisa menjelaskan isi menu masakan yang ditanyakan untuk masukkan minuman siap buah asli bukan sirup karena tadinya saya ingin pesan milkshake buah jeruk setelah saya bertanya apakah saya memakai buah segar ternyata jawabannya tidak menggunakan buah tetapi campuran sirup dan es jeruk jadi saya tidak jadi pesan hari ini untuk sarapan saya di,BUMN,Bintang 3,KHASSemarangHotel,negative,Kualitas Makanan & Restoran
Sinatra Teguh,2025,5,Lokasinya strategis di sekitar hotel banyak makanan enak cuma sayang kamarnya tidak kedap suara apalagi kalau dapet kamar deket angkat berisik jangan mau kalau dikasih kamar depan angkat pelayanannya baik dan ramah terutama front desk conciergenya cuma room service agak sedikit lama sampai harus ditelpon 2x,BUMN,Bintang 3,KHASSemarangHotel,positive,Pelayanan Staf & Keramahan
Ina,2025,5,suasana hotel yang nyaman nyaman rapih dan bersih resto yang menyajikan aneka masakan pilihan dekat dengan mall dan kopi yang utama seluruh staf hotel khas sangat2 ramah dan siap membantu sangat dianjurkan untuk menginap liburan dengan keluarga ataupun perjalanan bisnis,BUMN,Bintang 3,KHASSemarangHotel,positive,Kualitas Makanan & Restoran
Rose Marie,2025,5,dua x survey menemukan hotel cukup baik semuanya semoga perawatan selalu ditingkatkan dinding bawah wastafel sudah mulai menguning dan genangan udara kamar mandi tidak mudah surut yang lain semuanya sudah cukup baik terimakasii kpd kakak yang menemukan hp ku saat sarapan dan meng aman kan nya charger juga berhasil ditemukan dikirimkan tanpa tagihan ongkir ini sebuah tanggung jawab yang sangat baik segenap tim khas hotel terus semangat kebaikan bekerja dengan kesehatan baik n sll gembira serta kesejahteraan,BUMN,Bintang 3,KHASSemarangHotel,positive,Pelayanan Staf & Keramahan
fay fatwa,2025,5,hotel ini paling top urusan perhotelan nya wkt kami masuk area parkir menuju lobi hotel dengan berjalan kaki satpam yang awalnya santai2 di luar hotel langsung berlari untuk membukakan pintu staf bagian cek masuk jg sangat ramah basa basa basinya tidak rasa makanan di sini memang biasa saja kamar jg bersih kami di kamar 125 menit pada kran saat saya wudhu tiba2 mengalir udara mandi akhirnya basah punggungnya,BUMN,Bintang 3,KHASSemarangHotel,positive,Kebersihan & Kenyamanan Kamar
Miya Cathering,2025,5,lumayan dengan harga sgtu termasuk hotel yang terjangkau dikota semarang pelayanan ramah masakan di resto juga lumayan beragam dan rasanya enak kmren barengan sama rombongan bbrpa bus yang mnurut saya lumayan sumpek juga waktu sarapan karena restonya tidak terlalu luas tapi tamunya saat sebuanyak itu tapi secara keseluruhan oke yah dikamar jg sudah disediakan sajadah selain itu pemandangan dari kamar juga bagus krna bisa melihat pemandangan kota semarang,BUMN,Bintang 3,KHASSemarangHotel,positive,Kualitas Makanan & Restoran
puji Pangestu,2025,5,kalau ke semarang lg sekitar kota saya akan menginap di sini lagi tempatnya enak banget ada disediain mukena sajadah dan alquran juga trus waktu itu saya dateng dari sebelum jam cek masuk karena sudah lelah banget muterin semarang menunggu di lobi hotel nyaman sambil ngopi ada kafe di lobi hotel dapet awal cek masuk lebih awal 1 jam sangat rekomendasi buat ke semarang,BUMN,Bintang 3,KHASSemarangHotel,positive,Kebersihan & Kenyamanan Kamar
WHYU,2025,5,hotel khas semarang menawarkan pengalaman menginap dengan fasilitas standar yang cukup untuk kebutuhan dasar kamarnya bersih dan nyaman serta lokasinya strategis sehingga mudah menjangkau pusat kota maupun area wisata namun salah satu kekurangan yang terasa adalah kualitas wifi yang kurang kencang sehingga agak merepotkan bagi tamu yang membutuhkan koneksi stabil untuk bekerja atau streaming secara keseluruhan hotel ini cocok untuk singgah singkat atau liburan ringan terutama bagi yang lebih mementingkan lokasi kenyamanan,BUMN,Bintang 3,KHASSemarangHotel,positive,Kebersihan & Kenyamanan Kamar
Dhedhe Dirgawijaya,2025,4,kamar hotel tidak kedap suara dan tidak begitu luas tapi semua lengkap dan berfungsi dengan baik jika lorong kamar hotel berisik maka suara akan terdengar sampai di dalam kamar rasa makanan kurang enak fasilitas cukup lengkap dan hotel ini terletak strategis di tengah kota,BUMN,Bintang 3,KHASSemarangHotel,positive,Kebersihan & Kenyamanan Kamar
KorbanGacha,2025,5,Hotel bagus kamar nyaman cukup luas untuk saya ber3 dengan anak-anak tetapi minibar tidak bisa dingin sekali ditambah stafnya ramah sekali ketika ada tamu datang disambut dengan resepsi hangatnya juga ramah sekali suka bangett pokoknya khas semarang rekomen akan kembali ke khas semarang lagi,BUMN,Bintang 3,KHASSemarangHotel,positive,Pelayanan Staf & Keramahan
