User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Achi TM,2026,4,ini pengalaman pertama saya di Aston Bogor saat pertama kali keluarga saya turun tidak ada yang membantu mengambil barang padahal banyak staf ya barangkali memang sedang ramai tamu saya cek masuk lebih awal dan untungnya staf di resepsionis ramah ramah pesan saya 2 kamar superior saya pikir ruangannya kecil tapi ternyata cukup besar menariknya ada balkon untuk duduk duduk sayang balkonnya kurang bersih saat duduk di kursi balkon badan saya gatal gatal dan merah digigiti serangga lemari baju juga agak berdebu tapi menyebarinya bersih dan wangi kasur juga nyaman sekali ac kamar saya tidak cenderung pantas dingin kamar anak saya malah adem banget,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,negative,Pelayanan Staf & Keramahan
wisnu erlina,2025,5,pertama kali menginap di Aston Bogor bersama keluarga di liburan Nataru 2025 perjalanan dari keluar tol Bogor ke lokasi 45 menit karena macet Bogor saat akhir pekan saya beberapa kali menginap di hotel di Bogor tapi baru kali ini saya mau memeriksa masuk antri petuga counter ada 3 lamanya karena hrus scan qris cek masuk saran jika terlihat antri ada petugas yang mendatangi pengunjung untuk scan lebih dulu shg stlh depan counter mengambil kunci tiba di hotel jam 14 40 banyak keluarga yang berliburan pada saat itu saya pesan kamar superior dari traveloka dengan kamar satu ranjang besar beruntung saya kamar di upgrade ke cond,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,positive,Lokasi & Akses Strategis
Mh Anazily,2026,5,pengalaman makan di restoran ini sangat menyenangkan terutama buat kak hali pelayanannya ramah sigap dan profesional pesanan datang dengan cepat dan sesuai suasana restoran juga nyaman dan bersih terima kasih atas pelayanan yang sangat baik benar benar membuat pelanggan merasa dihargai,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,positive,Pelayanan Staf & Keramahan
Eka Suhada,2025,1,Keamanannya jelek sekali dikasih kamar didalamnya masih ada tamu lain kalau itu mudah banget orang asing masuk kamar dengan kunci diduplikat dari meja depan juga prosesnya lama untuk cari kamar pengganti kondisi kamar banyak berjamur di horden dan kulkas furniture juga sudah digunakan dan mulai rusak harga dan kualitas hotel tidak sebanding,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,negative,Harga & Value for Money
Raisah Sarah,2025,5,resepsionis dan para staf ramah dan murah senyum proses cek masuk dan cek keluar juga ringkas satset menyenangkan internet selalu di bahkan di daerah kolam renangnya kami menginap di kamar tipe condotel 1 kamar tidur menara 3 kamar 3507 kamar bersih dan nyaman juga lega ada area dapur kecil dengan wastafel 1 kulkas uk sedang 1 microwave ada meja makan kecil ada sofa meja dan tv tempat tidur ada di ruangan juga ada tv juga lemari kamar mandi dengan mandi dan wastafel juga area pengering rambut toilet terpisah jadi lantai terjaga keringnya ada area balkon denga dan meja juga dari kamar kami bisa terlihat gunung,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,positive,Kebersihan & Kenyamanan Kamar
Aneke Tumilaar,2026,5,hotel baru sangat bagus dan sangat nyaman sekali jadi di dalam kamar itu ada tempat tidur dua ada balkon lemari tv untuk saya menonton dan kamar mandi di dalam kamar mandi itu ada mandi dilengkapi sabun buat badan dan sampo buat rambut wastafel toilet handuk dan bak mandi di kamar ada 2 pintu pintu buat balkon luar dan pintu buat kamar sebelah sagat unik sekali saat saya melihat pemandangan sangat bagus sekali saat saya melihat pemandangan sangat banyak kolam renang luas sekali taman dan juga ada air sungai mereka mengalir saat saya di restoran makanya sangat enak sekali dan hotel ini banyak fasilitas lengkap sekali mulai dari memberi makanan ikan kelinci dan burung ada tempat golf mini,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,positive,Kebersihan & Kenyamanan Kamar
Vivin Alianto,2026,5,servicenya mantab fasilitas jg sgt lengkap buat anak2 dan org dewasa shg tidak ragu bawa anak2 staycation di sini makanan sarapan lengkap dan enak penting jg ini ada bbrp water station dan toilet bersih jadi nyaman banget tinggal di sini bagus,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,positive,Kebersihan & Kenyamanan Kamar
Kresna Adipura,2026,5,hotelnya ramah anak pemandangannya kuep lokasinya dibelah oleh sungai yang bagus ditonton pelayanan resto yang diberikan oleh staf bernama varissa sangat membantu dalam memilih makanan sesuai dengan selera pengunjung,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,positive,Kualitas Makanan & Restoran
FDV Wulansari,2025,5,sarapan enak variasi banyak rasa oke kamar tipe kondotel di menara 2 cukup jauh dari lobi hanya ada 1 dispenser di koridor suara kendaraan lalu lalang terdengar jelas dari kamar di lantai 7 kamar bersih tapi model lama ada kulkas ukuran sedang dan microwave ada sofa tv dan meja makan di ruang tengah lokasi sekitar 20 menit dari pusat keramaian cek masuk melalui link online di lobi kolam renang cukup luas,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,positive,Kebersihan & Kenyamanan Kamar
Puspa,2026,5,Bermalam di ajak Ananda bagus kamar dan fasilitasnya nya standar sebuah hotel sesuai dengan kelasnya cukup bagus dan nyaman secara keseluruhan aman n nyaman yang perlu diperhatikan adalah ada berapa pelayan di restoran yang harus di gerak lebih cepat tanggap dan pelayan yang sudah agak tua sedikit lebih ramah lagi,KOMPETITOR,Bintang 4,AstonBogorHotel&Resort,positive,Pelayanan Staf & Keramahan
