User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Dea Eclesi,2025,5,hotel nyaman sekali bisa tidur dalam meskipun berada di daerah dikeramaian seminyak tapi sangat kedap suara membuat nyaman dan suasana tenang staf kantor depan smuanya baik dan ramah terima kasih halaman,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Pelayanan Staf & Keramahan
Gede Widiada,2025,5,pemgamanan sangat bagus tapi kalau boleh usul buatkan toilet di tempat parkir buat buat para sopir yang sedang menunggu tamunya trimakasih,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Pelayanan Staf & Keramahan
Sougi 513,2025,5,Saya supir tamu atas nama mohammed di usir satpam karena duduk di atas motor saya bilang ke satpamnya jika memang tidak boleh duduk di atas motor ya menyediakan tempat duduk untuk supir dia bilang saya suruh masuk ke mobil bapak saja wah hebat satpamnya dicky,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,negative,Pelayanan Staf & Keramahan
Tyasti Utami,2025,5,hospitalitynya juara tidak menemukan staf yang tidak menyapa dan semuanya membantu zuper ramah semua layananenya terbaik lokasi hotelnya juga oke banyak resto dan toko disekitar bahkan ada resto yang halal walopun bukan hotel pantai tapi jangan khawatir ada shuttle yang siap antar jemput ada pantai swastanya sendiri meskipun tidak terlalu bersih ya banyak tanaman eceng gondoknya anak-anak klubnya besar bersih dan banyak variasi utamaannya kamar servicenya juga german dan peka terhadap kebutuhan tamunya fasilitas olahraga cukup staf istirahat lengkap paling ramah sih sangat sangat anak-anakonya bisa mendapatkan souvenir dan disediakan alat makan makan plastik menari sarapan indah,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Pelayanan Staf & Keramahan
sabariah achmat,2025,5,tempat yang nyaman kemarin nginap disini waktu belajar tur ikm binaan bank indonesia kpw kaltara dekat dengan pantai,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Kebersihan & Kenyamanan Kamar
rayendra endra,2025,5,lokasi sangat strategis dekat dengan pantai seminyak dekat dengan pusat ke ramaian saya suka dengan tempat parkir yang luas,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Lokasi & Akses Strategis
Michelle Dian,2025,1,hotel taeek akses kecil sempit masuk di putar2 pegawainya kasar2 tidak sopan untung cuman jemput tidak nginap tidak sudi juga nginep di hotel geng sempit tidak ada yang istimewa,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,negative,Harga & Value for Money
I Putu Andre Adi Darmawan :16,2025,5,lokasi nya bagus deket pantai pelayanan nya juga oke bagus lah pokoknya,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Lokasi & Akses Strategis
apotek boy,2025,5,Sangat nyaman anak-anak ramah staf sangat ramah dan baik kebersihan yang menakjubkan bebas tutup ke pantai seminyak dan jalan d sekitar seminyak,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Pelayanan Staf & Keramahan
dr. Chandra Manapa,2025,5,Hotel terbaik dan terjangkau di Seminyak stafnya ramah bahkan habis ujan2an dikasih tangan di lobi terima kasih pasti akan kembali ke sini lagi,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Pelayanan Staf & Keramahan
Willy Tandra,2025,4,meskipun saya mengalami kejadian tidak mengenakan ketika memeriksa masuk yang jam minta menghubungkan kamar padahal sudah dikutip dari awal untuk kamar menghubungkan bed cover ada noda kotoran tapi segera diganti tapi saya harus ajukan jempol jika tim dapurnya cukup ramah menyapa meja 1 per satu bahkan sampai direktur operasionalnya jg samperin meja 1 persatu dan ada satu pemimpin yang saya lihat dia menanyakan ke staf nya apakah anda tahu nama tamu nya setelah itu dia datangi dan menyapa tamu nya saya harus mengakui bahwa tim dapurnya sangat ramah dan selalu menanyakan apa lagi jika meja depan ya layanan cukup standar keamanan,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Pelayanan Staf & Keramahan
Sintche Oei,2024,5,pertama kali menginap di sini masuk gerbang untuk ke lobi melawati double gate gate pertama mobil dicek setelah oke baru gate ke 2 dibuka untuk lanjut masuk ke lobi sampai dilobi disambut dengan membuka pintu mbl lalu ditny ada koper dll lalu dibantu diturunkan dan dibawakan mbl di sini fasilitas parkir semua ya koper akan dikeep sementara sambil menunggu kita cek masuk ternyata pada saat cek masuk yang uda jam 16:30an kamar belum siap padahal uda sengaja datang terlambat2 agar bisa lsg cek masuk sempet mau marah tapi resepsionisnya lsg menginfokan jika kamar sudah jelas tapi kami diminta,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Thien An,2025,1,Tinggal disini oke banget tapi barang jangan ada yang ketinggalan mereka tidak mau bantu kirim ke kita minggu lalu pesenin kakak tinggal disini pakaian baru ketinggalan maaf bukan sombong gaun mahal dan ada memori baru mereka suruh kita ambil kesana halo gue di bogor mesti ke bali perkara ambil pakaian nginep 2 malam kamar suite hampir 10jt kirim pakaian doa tidak mau bantu layanan buruk,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,negative,Kebersihan & Kenyamanan Kamar
Dwi Wulan R,2025,5,Sangat nyaman ada pengantaran ke pantai dan nanti akan dijemput lagi,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Lokasi & Akses Strategis
Teguh Nugraha,2024,2,sangat mengecewakan reservasi kelompok 45 hari sebelum nya dp 60 pelunasan 10 hari sebelum kedatangan sudah di daftar kamar bayar sementara sudah dikirim 14 hari sebelum kedatangan daftar kamar akhir 7 hari sebelum kedatangan sudah jelas waktu kedatangan permintaan kamar dll saat memeriksa masuk semua kamar dapat raja tidak ada yang alasannya kembar tertakluk Omg jika emank tidak bisa mendapatkan kembar ndak di info dari jauh2 hari biar kita bisa jelaskan atau mereka harus mencari solusi bagaimana mengatur soal jenis kamar tamu keluhan dan kecewa sangat mengecewakan untuk hotel sekelas bintang 5,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,negative,Harga & Value for Money
Ryan Saputra,2024,5,ukuran kamarnya ternyata tidak terlalu besar banget kamar mandi masih mandi dengan harga segitu ukuran ranjangnya entah saya merasa itu bukan raja tapi ratu atau mungkin hanya perasaan saja btw sarapan nya enak untuk yang gaya barat cobain pasta carbonaranya nagih banget daging babi baconnya juga enak dan sepertinya ini cukup terkenal di review kentang wedges juga enak jamur osengnya jg enak banyak menu sarapannya lokasi dekat hotel macam resto dan kafe saat banget dipinggir jalan jadi cari kendaraan mudah jarak ke pantai cuma 5 10 menit jalan kaki,KOMPETITOR,Bintang 4,CourtyardBaliSeminyakResort,positive,Kebersihan & Kenyamanan Kamar
