User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Kiki Rizki,2025,5,hotel baru di bekasi seperti pengalaman yang sudah dengan bonvoy group hotel lainnya empat poin oleh sheraton bekasi sangat nyaman untuk berkunjung bersama keluarga maupun untuk melakukan perjalanan bisnis dan anda tahu apa bisa akses langsung ke mal pakuwonnya iho ada fasilitas kolam renang yang luas dijamin anak anak puas berenang di sini jika malam cobain deh chat di loungenya bisa melihat lampu gemerlap malam dari ketinggian hotel ini yang paling saya suka selain dari layanan ketika checkin yang sangat dibantu oleh kak audrey yang super sederhana dan super cepat bantu checkinnya hotel ini memiliki menu proses sarapan yang yang daebak lengkap,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Emilia Munaf,2026,4,Hari ini 31 Desember 2025 saya menginap di empat titik pakuwon bekasi ini kunjungan saya yang ke 2 karena kondisi kami tidak bisa jalan2 ke tempat ya jauh di putuskan untuk menginap yang dekat saja tapi saat ini datang jam 2 siang sampai resepsionis di layani mas miskin kt nya tunggu ya bu kamar sedang di siapkan karena penuh mau tahun baru saya jawab oke dan saya minta tidak dan saya minta tidak serta saya minta tidak serta di arahkan untuk main ke mall dulu nanti klo kamar sudah siap di wa aneh jg arahan nya tapi saya tetap menunggu di sofa dengan sabar tapi sudah lebih dari jam 3 saya belum memberitahu dan mas arif nya,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,negative,Lokasi & Akses Strategis
K P,2025,5,keren dan bagus banget ini hotel reservasi mudah dapat pembayaran di hotel tambah banget ini bagi saya lokasi dekat dengan pintu keluar tol meskipun kadang macet banget dari pintu keluar tol menuju hotel bersebelahan dengan mall pakuwon ada akses langsung menuju mall ada parkir gratis dan slot parkir tersendiri dekat akses hotel di basement kolam renang luas dan ada kolam khusus anak kedalaman cuma 30cm kamar luasnya standar bersih dan kasurnya enak raja koil kamar mandi bersih ada mandi tangan di kamar juga disediakan steamer biasanya cuma nemu setrika sarapan cukup enak ada anak sudut dan es krim jadi anak2 suka pula dikasi alat gambar untuk gym pasti tambah,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,positive,Kebersihan & Kenyamanan Kamar
endang widyastuti,2025,5,Staff yang ramah dan sangat membantu dari awal kedatangan checkin sampai pulang kamar bersih sederhana dan mewah kolam renang nyaman tidak kena panas karena tertutup gedung tapi tapi bagus pemandangan nya sukses selalu empat poin hotel bekasi,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,positive,Pelayanan Staf & Keramahan
Maryani Maryam,2025,5,saya baru saja menginap di empat poin oleh sheraton pakuwon bekasi dan pengalaman saya benar benar luar biasa dari awal hingga akhir begitu tiba di hotel saya langsung disambut dengan keramahan luar biasa dari tim kantor depan pak iwan kalau tidak salah di lobi untuk membantu membawakan barang kita terutama mbak adelia dan mas kevin mereka melayani dengan sikap yang sangat profesional hangat dan tulus membuat setiap tamu merasa istimewa sejak langkah pertama di lobi barang2 juga sampai dengan cepat di kamar yang saya tempati sangat nyaman bersih dan tertangkan rapi dengan desain modern yang rapi detail kecil seperti selamat datang kue menen yang dikirimkan langsung ke kamar yang rapi,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,positive,Pelayanan Staf & Keramahan
bondan wiratmoko b. s.,2025,5,saya tidak menginap di sini saya hanya menghadiri konferensi yang kebetulan diadakan di sini di lantai 11 hotel ini memiliki lebih dari 1 ruang pertemuan berukuran cukup luas suara yang dipakai cukup baik hanya saja masih menggunakan mic batang meskipun sudah menu nirkabel kopi istirahatnyai sebelum maksi dan sesudah maksi total ada 3x cemilan tapi menu untuk yang dua cemilan pertama sama ternyata makanannya terhitung enak toilet sangat bersih dan gud view toilet area pertemuan lantai 11 berlokasi di area yang padat lalu lintas sih hehe siap siap siap macet dan dapet lama grab atau taksi hehehe,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,positive,Kebersihan & Kenyamanan Kamar
Saras Wati,2025,5,menginap di hotel empat poin sangat dianjurkan sangat sangat karena kamar luas bersih nyaman fasilitas lengkap dan pelayanannya sangat ramah sekali kolm renang juga lengkap ada 3 jenis kolam mulai dari untuk balita sampai dewasa yang bikin pemandangan istimewa dari kamar resto area gym cafe sampai lobi pun sangat keren sangat sangat sangat saran bisa tambahin mini taman bermain untuk anak agar lebih ramah anak-anak,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,positive,Kebersihan & Kenyamanan Kamar
Shasha Nur mecca,2026,5,Terima kasih kepada Pak sany saat itu saya kesulitan saat akan keluar parkir dia 3x bolak balik karena kesalahan saya yang salah tap dengan etoll yang lain menghargai untuk semua staf yang baik btw hotel ini baru dan bagus kalian harus mencoba yang membaca ini terima kasih,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,positive,Pelayanan Staf & Keramahan
yudilelana,2025,5,best banget bersih nyaman sarapan nya luar biasa rumah sakitnya keren mbak erika jg melayani kami dengan sangat baik semoga mjd hotel terbaik di daerah bekasi dan sekitarnya,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,positive,Kebersihan & Kenyamanan Kamar
diana sutanto,2025,5,Hotel baru baru beroperasi terletak di lokasi strategis kota bekasi semua staf hotel ramah dan bermanfaat yang paling berkesan adalah sarapan nya makanan indonesia dan makanan barat nya yang terbaik semua enak lezat tidak seperti makanan hotel yang pada umumnya yang hambar sukses selalu empat poin,KOMPETITOR,Bintang 4,FourPointsbySheratonBekasi,positive,Pelayanan Staf & Keramahan
