User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Rama Nirjaya,2026.0,1,izin berbagi kecewa malam tahun baru 2026 yang sangat jauh dari ekspektasi saya memesan 2 kamar laguna dan superior balkon dan juga membayar acara tahun baru yang sangat mahal yaitu 600rb pax untuk 5 org namun tidak ada informasi sama sekali terkait rundown acara malam tahun baru terburuk saya sepanjang sejarah makanan yang disajikan jauh dari enak banyak daging minuman standar sekali hanya teh dan air putih kopi biaya tambahan jajanan tradisional yang di sajikan harus membayar lagi woyy gw sudah membayar 600rb per orang knp makanan harus membayar lagi bikin trus acara tahun baru kyk acara sudah 17 di r,KOMPETITOR,Bintang 4,GrandMercureBandung,negative,Kualitas Makanan & Restoran
zahwa kyla,2025.0,5,menginap bersama keluarga untuk liburan dihotel ini puas banget mulai dari kolam renang udara hangat cocok untuk liburan sama keluarga fasilitas hotelnya juga lengkap pelayanan ramah dan membantu waktu sarapan makanan enak dan bervariasi di tempat juga saya membantu sama mba Amanda dan mas irgi sangat membantu sekali terima kasih pelayanan nya bintang 5 3,KOMPETITOR,Bintang 4,GrandMercureBandung,positive,Pelayanan Staf & Keramahan
Endah Prityarini,2026.0,5,Sudah 2 kali kesini selalu puas kamarnya yang bersih makanan juga enak semua dan lengkap saat pagi2 lagi berenang ada arena buat balon dibuat di balon sama staf yang namanya mba devi cepat dan baik banget terima kasih mba devi dan hotel grand mercure setiabudi,KOMPETITOR,Bintang 4,GrandMercureBandung,positive,Kebersihan & Kenyamanan Kamar
Rakha Najwan,2026.0,5,seneng banget staycation disini fasilitasnya lengkap banget kolam renang sampai gym ada pelayanannya ramah bangett terutama kemarin saat check masuk dibantu kak rahmat baik banget mau bantuin upgrade kamar,KOMPETITOR,Bintang 4,GrandMercureBandung,positive,Pelayanan Staf & Keramahan
Kim Review,2025.0,5,Baik sangat nyaman seperti hari Rabu pada umumnya kolam air hangat sangat menarik dan itulah alasan kami memilih hotel ini pelayanan baik terutama shelsa sangat sopan dalam menjawab pertanyaan dan memberikan informasi,KOMPETITOR,Bintang 4,GrandMercureBandung,positive,Pelayanan Staf & Keramahan
Lia,2025.0,5,pelayanan memuaskan terutama dengan front officer dengan bulan kolam renang air hangat anak bermain dengan puas tanpa takut kedinginan atas deh menginap disini akan kembali lagi,KOMPETITOR,Bintang 4,GrandMercureBandung,positive,Pelayanan Staf & Keramahan
nur khomisah,2025.0,5,kamarnya bersih pelayanan oke sarapannya variannya banyak dan lengkap dan rasanya enak2 hanya saja hari ini hidangan utama nya kurang saat dengan selera saya tapi secara keseluruhan memuaskan shelsa,KOMPETITOR,Bintang 4,GrandMercureBandung,positive,Kebersihan & Kenyamanan Kamar
Jacky Prasetya,2025.0,5,kamar nya sangat nyaman tidak berisik untuk sarapan nya sangat enak banyak variasi pelayanannya sangat ramah sangat membatu sekali apalgi kita yang membawa keluarga sangat terbantu terimakasih untuk pelayannya yang sangat luar biasa mas deden dan mba teti aku suka itu,KOMPETITOR,Bintang 4,GrandMercureBandung,positive,Kebersihan & Kenyamanan Kamar
ArunoAndi,2025.0,5,selalu puas menginap di Grand Mercure setiabudi terutama kolam renang udara hangat untuk dewasa anak menikmati prioritas parkir dan memeriksa masuk berbagai welcome drink room upgrade lewat memeriksa keluar diskon eksklusif dan VIP perawatan untuk tinggal yang benar-benar nyaman dan menyenangkan,KOMPETITOR,Bintang 4,GrandMercureBandung,positive,Fasilitas Hotel (Kolam/Gym/Spa)
robby leo,2026.0,5,lokasi strategis dekat dengan pusat kuliner pelayanan hotel ramah bagus dan menyenangkan puas pokok nya menginap di sini terima kasih buat kakak Stephanie atas pelayanan nya pekerjaan yang baik,KOMPETITOR,Bintang 4,GrandMercureBandung,positive,Lokasi & Akses Strategis
