User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Meenakshi Ravindran,2025,5,tempat yang fantastis saya tidak memiliki cukup kata-kata baik untuk menggambarkan orang-orang dan tempat ini saya pikir mereka telah menempelinya sempurna setiap staf tunggal kami bertemu dan kami bertemu banyak adalah ramah jenis efisien dan sangat cepat untuk menangani semua dan banyak permintaan tanpa masalah hidup seperti rumah yang benar jauh dari rumah mencintai interior yang tajam sangat menghargai kamar upgrade microwave untuk memanaskan mengambil makanan tidak ada keributan dan repot mengambil drop off laundry kotak aman tetap sangat cepat fantastis vegetarian istirahat kotak cepat untuk perjalanan hari kita jadi memuaskan pasti akan kembali mencintai itu,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,positive,Pelayanan Staf & Keramahan
Troy L,2025,5,Lokasi tepat smack masuk ujung utara malioboro dan 10 minus berjalan kaki dari stasiun kereta api lokasi terbaik hanya 15 minus berjalan kaki dari legenda mbah satinem harus mengunjungi dia jika Anda masuk yogyakarta sarapannya benar-benar baik plaza malioboro pusat perbelanjaan sebelah mendapat beberapa makanan lokal yang cukup baik juga kamar mandi pintu geser aneh tapi layanan kamar yang besar kolam renang area minuman dan makanan mahal siap untuk membayar kami menerima cek keluar hadiah portabel kopi jug dan hal-hal lain yang mengejutkan untuk menginap wk tidak pernah menerima hadiah dari hotel apa pun yang saya tinggal,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,positive,Fasilitas Hotel (Kolam/Gym/Spa)
MimS Mohamed,2025,4,lokasi besar masuk tengah malioboro dan dekat supermarket serta restoran layanan oleh lulu di resepsi luar biasa ada kelemahan meskipun seperti kulkas tersumbat yang mengambil beberapa waktu sebelum itu dibersihkan semut konstan di sekitar pantry noda yang tidak dibersihkan keluar dari lemari es lebih buruk dari semua beberapa power trips sementara kami masuk kamar dua keluar dari 3 kamar yang dipesan mengalami ini di malam hari tidak menyenangkan untuk harga hotel bintang 4 titik jika tidak hotel masuk umum adalah besar,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,negative,Lokasi & Akses Strategis
Stanislas Cindy,2025,5,Aku memiliki pengalaman yang hebat di Novotel koktail benar-benar lezat sempurna seimbang dan menyegarkan layanan sangat baik terutama dari andre yang sangat ramah dan perhatian dia memastikan semuanya sempurna dan membuat saya merasa sangat menyambut pasti salah satu bar hotel terbaik saya telah sangat direkomendasikan,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,positive,Pelayanan Staf & Keramahan
sarah salim,2025,2,untuk bintang 4 agak mengecewakan 1 masuk lift banyak noda di dinding lift 2 lift terbuka lgsg tercium bau apek aneh saat baru menuju kamar 3 kamar kurang di maintain dengan baik wallpaper banyak yang terkelupas dan tidak diperbaiki karpet ada bercak kotor seperti dibiarkan masuk kamar mandi di area mandi banyak noda kuning dan bau apek lembab tidak ada cottonbud tidak ada tas cuci dan tempat sabun bar 4 saat mengeluh soal kulkas tidak dingin bagian layanan tamu mr bilang akan mengirim teknisi ke kamar untuk mengecek tapi menunggu 1 jam tidak ada yang datang saat langsung,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,negative,Kebersihan & Kenyamanan Kamar
Avivah Yamani,2025,5,Pengalaman terbaik masuk yogya cinta kamar dan layanan sarapan sangat baik dengan banyak makanan tradisional dari jogja itu adalah cinta jamu yang lezat juga dan saya benar-benar mencintai kamar masuk gelombang mikro pemandangan dari atap untuk matahari terbit adalah menakjubkan kafe masuk atap juga bagus terima kasih kepada semua kantor depan untuk bantuan Anda juga staf restoran,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,positive,Pelayanan Staf & Keramahan
Vera Veganz,2025,5,Saya memiliki tinggal yang luar biasa di Novotel Suites Yogyakarta pengalaman positif saya dimulai bahkan sebelum kedatangan ketika asisten manajer pemesanan fitriani segera menanggapi email saya dan memastikan bahwa preferensi non-bersaji saya dan pengaturan sarapan yang baik dicatat jelas dia telah berkomunikasi persyaratan saya di seluruh departemen di check masuk staf resepsi hangat dan perhatian dan saya terkejut dengan senang hati oleh hadiah sambutan yang bijaksana dari manajer umum pilihan yang sempurna mencerminkan gaya hidup saya berbasis tanaman masuk restoran reza dan tim menawarkan sama profesional dan baik diberitahu tanaman,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,positive,Pelayanan Staf & Keramahan
count ocnop,2025,5,Saya pribadi sangat puas dengan layanan dari semua departemen dari kantor depan fb untuk tim kolam renang Anda semua hebat selain pilihan musik Anda di kolam renang bar sangat baik dan jazzy kami menerima begitu hangat sambutan dan meskipun kami tidak menggunakannya hotel dengan baik menawarkan kami cek awal masuk yang sangat dihargai makanan juga luar biasa sebagai mantan profesional jaminan kualitas dari salah satu rantai hotel terbesar saya dapat dengan yakin mengatakan Anda telah diverifikasi kue complimentary dan handuk yang indah dilipat menyentuh hati saya seperti gerakan pribadi membuat hati kami,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,positive,Pelayanan Staf & Keramahan
Fitria Purbowati,2025,4,lokasi berjalan baik untuk malioboro cek masuk proses cukup lurus ke depan layanan cuci pakaian cukup cepat kami menempatkan cuci pakaian kami sekitar satu sore dan itu dilakukan masuk pagi meskipun itu sekitar satu jam lebih lambat dari yang dijanjikan dan kami perlu untuk memanggil untuk cuci pakaian kami untuk dikirimkan informasi tentang waktu penutupan untuk area kolam renang tidak diberikan cukup jelas meskipun staf kolam renang dan resepsi mengatakan jam yang berbeda jadi kami melewatkan kesempatan untuk berenang karena kami tinggal hanya untuk satu malam dan perlu memeriksa keluar awal hari berikutnya kamar itu bagus tempat tidur itu luas dan,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,negative,Fasilitas Hotel (Kolam/Gym/Spa)
H S,2025,5,Ini adalah pertama kalinya saya tinggal di Novotel jogja dan memiliki pengalaman positif lokasi nyaman untuk diri saya sendiri karena terletak sangat dekat dengan malioboro jalan dan fasilitas terdekat hotes bersih baik terorganisir dan baik disajikan saya menemukan staf sangat akomodasi dan membantu terima kasih khusus untuk resepsi adalah orang yang menangani saya untuk permintaan kamar dengan pemandangan kota sebelum check masuk waktu dan saya menyimpan bagasi saya di concierge maaf saya lupa namanya yang selalu ramah dan mudah didekati terima kasih,KOMPETITOR,Bintang 4,NovotelSuitesYogyakartaMaliioboro,positive,Kebersihan & Kenyamanan Kamar
