User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Martin Latifah,2025,2,masuk kamar cium aroma kamar yang jarang dipakai kecil kamar nya handuk warna sudah tidak putih lg tidak tersedia air mineral didlm kamar harus isi ulang dilorong parkir mobil sempit menu sarapan yang itu itu saja dan kurang enak nginep 3 malam disini kayaknya g akan kembali lg kesini,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),negative,Infrastruktur (AC/WiFi/Parkir/Air)
dewi agustina,2025,5,liburan 1 minggu di yogya terasa senang banget pokoknya ajak keluarga di hotel ibis gaya tempatnya nyaman enak ramah semua petugasnya mulai dari bagian informasi pelayanan makanan di restorannya pelayanan hotel sampai juga ke keamanan nya yang bernama pak kamto semuanya ramah dan baik lain kali klo ke yogya mau menginap di sini lagi selalu sukses hotel ibis gaya jogya,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Pelayanan Staf & Keramahan
evita anugraini,2025,4,jujur dari sisi servicenya bagus menu sarapan juga oke kamar juga rapi cuma sepertinya sprei sarung bantal tidak diganti jika tidak permintaan di kamar mandi sih ada notifikasi jika tidak diganti untuk mengurangi detergen dll tapi lebih baik pakai yang detergen yang ramah lingkungan banyak kok selalu tahu jika ada noda di sprei tertutup selimut dan langsung di ganti sama housekeeper jumat kok menunggu permintaan kan seharusnya jika tamu sebelumnya co langsung ganti saja tidak sih mohon dijadikan evaluasi yaa,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),negative,Kebersihan & Kenyamanan Kamar
dahlia a,2025,3,perlengkapan kamar tidak lengkap kok bisa kehabisan sabun d kamar mandi padahal saya baru saja memeriksa apa tidak d cek terlebih dahulu saat tamu sblum checkout nya,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),negative,Kebersihan & Kenyamanan Kamar
Ronald,2025,4,kamar cukup luas hanya sayang hanya ada hujan mandi saja sehingga unthk muslim agak sulit untuk mengambil udara wudhu sarapan rasanya b saja kurang berbumbu namun hntuk variasi cukup tidak banyak tidak sedikit,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
1d's journey,2025,5,Pelayanan yang cukup oke hotelnya juga strategis deket dengan malioboro jadi jalan pun juga bisa ada atm juga di deket situ makanannya juga enaakk kopi oke tempat jufa oke,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Lokasi & Akses Strategis
Sri widaningsih,2025,5,kamar bersih aminitas lengkap sarapan lumayan enak minus nya tidak dikasih air mineral dalem kamar oiya spray sama selimutnya juga kayaknya sudah lama tidak di ganti baru ya agak kumel,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
lutfi azhari,2025,5,tempat strategis dekat ke malioboro jalan kaki ke alun2 10 menit terima kasih pak kamto keamanan pelayanan dan sikapnya baik,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Lokasi & Akses Strategis
Deni Rahadiansyah,2025,5,ruangannya legaa king bed bersih ada kulkas mini air mineral refill ambil sendiri di galon yang disediakan sarapannya biasa saja cukup lengkap ada minuman jahe hangat jamu beras kencur,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
A Soulisa,2025,5,kebetulan saya anggota accor sehingga kemanapun saya pergi saya selalu mencari hotel di grup accor untuk tempat menginap seminggu lalu saya sengaja memilih ibis style untuk menginap 3 malam hotel ini sangat strategis dekat keramaian malioboro tapi cukup ada jarak sehingga tetap terasa tenang semua kebutuhan wisatawan tersedia di jarak sangat dekat dari hotel mart makan cuci masjid oleh dll pelayanan sangat ramah dan cekatan mulai dari resepsi restoran bar di atap dan housekeeping semua hampir sempurna menu untuk sarapannya cukup menyenangkan bervariasi dan enak enak enak atap atas barnya juga menjadi tempat untuk bersantai singkatnya apa yang ditawarkan dan diberikan hotel ini sangat sesuai,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Lokasi & Akses Strategis
Nadia Safitri,2025,5,pengalaman menginap di ibis jogja sangat menyenangkan pesan kamar superior di upgrade jadi kamar tipe keluarga dengan balkon dan bak mandi pelayanannya bagus banget stafnya ramah2 tidak ada kendala apapun lokasi juga dekat dengan malioboro kamar nyaman bersih,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
Elin Fitriyani,2025,5,kamarnya bagus syangnya tidak ada colokan disetiap samping t4 tidur harus colok jauh tpi buat jadi titik jalan ke malioboro itu dekat saat banget,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
Adi Prasetya,2025,5,kamar bersih toilet bersih sarapan oke handuk bersih setiap hari diganti kasurnya empuk nyaman sip,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
Krisna Mulya,2025,5,pelayanan dan fasilitas oke lokasi cukup strategis dekat dengan stasiun dan jalan malioboro akses parkir agak kecil,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Lokasi & Akses Strategis
Agung Abdilah,2025,5,dapat kamar pojok kamar bersih kasur nyaman empuk wangi kamar mandi bersih mandi bersih udara hangat lancar,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
Jimmy Situngkir,2025,5,pengalaman menginap 4 malam yang menyenangkan kebersihan dan kualitas kamar terjaga dengan baik lokasi hotel dekat dengan malioboro hanya sekitar 300 meter dari malioboro pelayanan selanjutnya dari petugas hotel juga baik kami merasa nyaman dengan pelayanan hotel salah satunya pak kamto petugas keamanan yang membantu kami memarkir mobil menjadi lebih nyaman terima kasih ibis gaya malioboro pasti kami akan kembali,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
bella rismawanti,2025,5,hotel bintang 3 yang cukup nyaman dibandingkan hotel sekelasnya harganya terjangkau dengan fasilitas yang cukup lengkap tinggal di sini selama 4 hari 3 malam sangat nyaman semua staf hotel sudah menerapkan layanan keunggulan cuma sedikit masukan untuk menu sarapan berdiri penutup nya lebih divarianikan lagi atau menu baru dibuat berbeda setiap hari seperti hidangan utama tapi secara keseluruhan enak,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Harga & Value for Money
Ade Akbar,2025,4,kamar non merokok tapi bau rokok sudah dilakukan penanganan tapi tetap msh tercium untuk 2 orang tapi sikat gigi tersedia cuma 1 di kamar banyak semut sarapannya sangat memuaskan stafnya sopan dan cepat merespons keluhan,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
jimmy soemitro,2025,4,untuk ukuran bintang 3 kamarnya luas dan harga juga kemahalan lokasi strategis tapi sayangnya layanan jelek sekali sarapan juga monoton,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),negative,Lokasi & Akses Strategis
Vonny Candra,2025,4,lokasi strategis proses cek masuk lumayan satset pelayanan f b atendant kurang baik pada waktu sarapan masa saya lagi ngunyah makan saya dan masih ada lauk di piring saya mau diangkat piringnya,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),negative,Lokasi & Akses Strategis
Aufan Wahid,2025,5,Pelayanan bagus kasur bersih kamar nyaman ruang pertemuan oke sarapan minum tersedia tangan bersih dan udara panas lobi bersih tq ibis,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
nnrprtmo,2025,5,kamar nyaman kasur bersih ada tempat bermain anak dilobby staf ramah toilet bersih pelayanan permintaan cepat,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Kebersihan & Kenyamanan Kamar
masse oktarudin,2025,5,Alhamdulillah servis baik makanan enak jarak ke stasiun deket pokoknya mantab dah kami ada pertemuan 2 hari disana makan siang enak sesuai bahasa jawa,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Lokasi & Akses Strategis
Mama Linawati,2025,5,Sangat luar biasa latihan di kurva di Hpn 30 menit tapi terasa sekali manfaatnya untuk kesehatan tubuh,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Harga & Value for Money
ANGGUN DWI ASTININGSIH,2025,3,sebenarnya hotelnya bagus mewah interiornya bagus estetik lokasi strategis di jalan dagen malioboro ke malioboro tinggal jalan kaki saja bisa saja saja saja saya datang sudah sore jam 17 00 wib 5 sore kondisi dari perjalanan jauh sampai hotel harapannya langsung bisa ke kamar karena bersama keluarga ada orangtua juga tetapi kamar belum siap padahal sakit kata resepsionisnya masih siap karena ada permintaan twin bed dijadikan satu padahal saya bebas klo twin jg gapapa misal meskipun ada permintaan seperti itu seharusnya sudah siap sebelum jam 14 00 wib jika pengunjung bisa checkout jam 12 00 wib ada sewa waktu jam 2 untup anggota mer,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Lokasi & Akses Strategis
Akbar Pandu,2025,3,makan malam menuunya pedes semua untuk orang yang sama sekali tidak toleran terhadap pedas sangat menyiksa tolong dievaluasi,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),negative,Kualitas Makanan & Restoran
Nurul Hidayati,2025,5,hotel strategis tidak begitu jauh berjalan ke malioboro pakai becak motor hanya bayar 10rb sudah keliling suka sama atap hotelnya view nya keren pizza nya enak di bar harga 70rb keseluruhan pegawai hotel sangat baik pelayanan dan ramah2 sekali terima kasih banyak,KOMPETITOR,Bintang 3,IbisStylesYogyakarta (1),positive,Pelayanan Staf & Keramahan
